file name,judge
תפ_24248-09-22.docx,נגה שמואלי מאייר
תפ_29664-09-22.docx,ארנון איתן
תפ_29968-09-22.docx,מריה פיקוס בוגדאנוב
תפ_31963-09-22.docx,אורית קרץ
תפ_34866-09-22.docx,שוש שטרית
תפ_38201-09-22.docx,יריב בן דוד
תפ_41368-09-22.docx,אבישי כהן
תפ_9104-12-22.docx,נגה שמואלי-מאייר
תפ_14825-12-22.docx,ערן צברי
תפ_20538-12-22.docx,אבישי כהן
תפ_20664-12-22.docx,דוד שאול גבאי ריכטר
תפ_20853-12-22.docx,אבישי כהן
תפ_22981-12-22.docx,יוסי טורס
תפ_25098-12-22.docx,אייל כהן
תפ_27511-12-22.docx,אורית קרץ
תפ_34194-12-22.docx,דוד שאול גבאי ריכטר
תפ_54676-12-22.docx,דוד שאול גבאי ריכטר
תפ_1746-01-23.docx,יריב בן דוד
תפ_18076-01-23.docx,שמואל הרבסט
תפ_21384-01-23.docx,ארנון איתן
תפ_21584-01-23.docx,שמואל הרבסט
תפ_30353-01-23.docx,אבישי כהן
תפ_31271-01-23.docx,שוש שטרית
תפ_34108-01-23.docx,יוסי טורס
תפ_34823-01-23.docx,אבישי כהן
תפ_35568-01-23.docx,ארנון איתן
תפ_6894-03-23.docx,דוד שאול גבאי ריכטר
תפ_9222-03-23.docx,אריה דורני-דורון
תפ_12451-03-23.docx,דוד שאול גבאי ריכטר
תפ_20257-03-23.docx,דוד שאול גבאי ריכטר
תפ_24959-03-23.docx,דוד שאול גבאי ריכטר
תפ_37696-03-23.docx,מריה פיקוס בוגדאנוב
תפ_53833-03-23.docx,קרן וקסלר
תפ_57657-03-23.docx,זהר דולב להמן
תפ_65214-03-23.docx,ענת יהב
תפ_66547-03-23.docx,ערן צברי
תפ_1783-04-23.docx,אלכס אחטר
תפ_6793-04-23.docx,אלכס אחטר
תפ_7086-04-23.docx,אבישי כהן
תפ_9373-04-23.docx,דוד שאול גבאי ריכטר
תפ_15707-04-23.docx,אלכס אחטר
תפ_38972-04-23.docx,דוד שאול גבאי ריכטר
תפ_42114-04-23.docx,סימי פלג קימלוב
תפ_4878-05-23.docx,אורית קרץ
תפ_11600-05-23.docx,ערן צברי
תפ_16052-05-23.docx,רועי פרי
תפ_30009-08-23.docx,יריב בן דוד
תפ_31579-08-23.docx,גיל אדלמן
תפ_41876-08-23.docx,שוש שטרית
תפ_42431-08-23.docx,ארנון איתן
תפ_42653-08-23.docx,ארנון איתן
תפ_42734-08-23.docx,עמיר שקד
תפ_51038-08-23.docx,ערן צברי
תפ_19705-09-23.docx,יריב בן דוד
תפ_35299-09-23.docx,רון סולקין
תפ_35342-09-23.docx,יריב בן דוד
תפ_49410-09-23.docx,יוסי טורס
תפ_50203-09-23.docx,שאול אבינור
תפ_59699-09-23.docx,יוסי טורס
תפ_6766-10-23.docx,יריב בן דוד
תפ_9407-10-23.docx,יריב בן דוד
תפ_13373-10-23.docx,אלכס אחטר
תפ_20796-10-23.docx,שוש שטרית
תפ_63953-01-24.docx,ארנון איתן
תפ_1047-02-24.docx,קרן וקסלר
תפ_1506-02-24.docx,נורית הרצמן אבי-יצחק
תפ_1562-02-24.docx,ג'ויה סקפה שפירא
תפ_1606-02-24.docx,ארנון איתן
תפ_4429-02-24.docx,זהר דיבון סגל
תפ_4712-02-24.docx,יוסי טורס
תפ_18933-02-24.docx,דוד שאול גבאי ריכטר
תפ_21108-02-24.docx,מריה פיקוס בוגדאנוב
תפ_33809-02-24.docx,אביב שרון
תפ_34196-02-24.docx,דוד שאול גבאי ריכטר
תפ_42796-02-24.docx,אביב שרון
תפ_61248-02-24.docx,יריב בן דוד
תפ_63404-02-24.docx,יריב בן דוד
תפ_63738-02-24.docx,אבישי כהן
תפ_64298-02-24.docx,ערן צברי
תפ_67359-02-24.docx,אבישי כהן
תפ_1404-03-24.docx,ליזי פרוינד
תפ_3024-03-24.docx,רבקה גלט
תפ_6384-03-24.docx,דוד שאול גבאי ריכטר
תפ_5714-08-24.docx,טל ענר
תפ_20652-08-24.docx,יריב בן דוד
תפ_24953-08-24.docx,יריב בן דוד
תפ_39953-08-24.docx,ערן צברי
תפ_51017-08-24.docx,אלכס אחטר
תפ_30131-09-24.docx,אבישי כהן
תפ_33040-09-24.docx,דורית סבן נוי
תפ_35116-09-24.docx,יריב בן דוד
תפ_19391-11-24.docx,מריה פיקוס בוגדאנוב
תפ_38869-11-24.docx,מריה פיקוס בוגדאנוב
תפ_45447-12-24.docx,ראמי נאסר
תפ_79708-01-25.docx,סימי פלג קימלוב
תפ_2370-33.docx,ניצה מימון שעשוע
